pickup_datetime,pickup_lat,pickup_lon,payment_method,dropoff_datetime,dropoff_lat,dropoff_lon,fare_amount
2025-01-11 02:54:23.850374,18.61095383288607,73.82918941796433,UPI,2025-01-11 03:48:23.850374,18.595406519239003,73.74034299817653,272.8495452865792
2025-01-08 19:02:23.850374,18.47632513423851,73.98417723134844,Cash,2025-01-08 19:39:23.850374,18.414527999120462,73.98145913903043,203.98415081633172
2025-01-13 13:20:23.850374,18.473330327305042,73.86797976434619,Card,2025-01-13 14:26:23.850374,18.38811760461718,73.91982194285582,319.86893889315104
2024-12-29 12:15:23.850374,18.50160284578133,73.7680003356792,Card,2024-12-29 12:29:23.850374,18.449868925211504,73.72049166257966,167.01827599415105
2025-01-19 18:24:23.850374,18.47993074987699,73.8476424785119,Cash,2025-01-19 19:50:23.850374,18.4975783800243,73.91874250248952,321.0836265082355
2025-01-02 01:03:23.850374,18.62966006915471,73.83674666133165,UPI,2025-01-02 02:31:23.850374,18.661595342958464,73.82237164199591,279.9234259608631
2025-01-15 01:00:23.850374,18.46570960102145,73.95281078737356,Cash,2025-01-15 01:48:23.850374,18.52341711820684,73.87549404655333,283.1240774097117
2025-01-04 20:23:23.850374,18.52698981263168,73.92636490090624,Cash,2025-01-04 21:14:23.850374,18.45747020990779,73.87061380792858,266.99894310961344
2025-01-09 12:37:23.850374,18.581622831276317,73.8010351233361,UPI,2025-01-09 13:23:23.850374,18.62858389479694,73.87773750826167,260.44839150662006
2025-01-11 02:58:23.850374,18.46601940846578,73.98341372754707,UPI,2025-01-11 04:18:23.850374,18.486647855876605,74.02374578636504,273.985521119485
2025-01-16 23:39:23.850374,18.436063016538736,73.95687606551498,UPI,2025-01-17 00:56:23.850374,18.48227304071094,74.01550893352072,312.4059630327809
2024-12-25 23:20:23.850374,18.565463697214035,73.92140568233181,Cash,2024-12-26 00:20:23.850374,18.5222035559569,73.90969605402002,227.22621658353302
2025-01-19 20:05:23.850374,18.63517958925898,73.81277430849723,Card,2025-01-19 21:14:23.850374,18.575761634693773,73.83051323260818,264.37275729541443
2025-01-20 22:29:23.850374,18.49943728103761,73.9276377026964,Card,2025-01-20 23:44:23.850374,18.407738088659773,73.95949687100445,328.3769847907781
2024-12-30 05:29:23.850374,18.48421404389533,73.76429853176555,Card,2024-12-30 06:24:23.850374,18.49072986967097,73.78971813210924,189.94905346645083
2024-12-26 13:52:23.850374,18.51581461595622,73.96404967616286,UPI,2024-12-26 14:20:23.850374,18.53618702757467,73.902172912097,198.32756539121908
2025-01-09 16:13:23.850374,18.423092077741803,73.7648491054643,Cash,2025-01-09 17:42:23.850374,18.4373075210541,73.7158598658532,293.14147325155335
2025-01-11 17:16:23.850374,18.612163663162047,73.93994637677092,UPI,2025-01-11 18:28:23.850374,18.66111230064409,73.96508752953265,259.82400023128025
2025-01-17 15:58:23.850374,18.48329726287001,73.75376979268925,Card,2025-01-17 17:19:23.850374,18.565449681465683,73.67203069500705,368.8192164674268
2024-12-29 10:50:23.850374,18.421483592913905,73.80804557880806,Cash,2024-12-29 11:16:23.850374,18.510468762677903,73.79392621159901,231.82614649733551
2025-01-09 06:24:23.850374,18.62851499215401,73.77059864300391,UPI,2025-01-09 07:42:23.850374,18.584961180444616,73.8362937167343,313.2071931447384
2024-12-27 11:04:23.850374,18.520768139914225,73.88070320028699,Card,2024-12-27 11:35:23.850374,18.55538834894137,73.83453051908315,181.16127520337685
2025-01-19 14:58:23.850374,18.61292272072139,73.96899486948736,Card,2025-01-19 15:47:23.850374,18.61956714772762,73.92165882611505,203.77747879193234
2025-01-21 18:31:23.850374,18.534767130541926,73.93924312996357,Cash,2025-01-21 19:32:23.850374,18.58474383312655,73.9878983090268,259.5357597590986
2025-01-03 02:44:23.850374,18.5159155885957,73.7501258973254,Cash,2025-01-03 03:01:23.850374,18.474753290339123,73.7458453363248,139.32811001882982
2025-01-01 22:18:23.850374,18.444346187390256,73.92593708196627,UPI,2025-01-01 23:26:23.850374,18.515728490033357,73.93097937105662,274.0836705362012
2024-12-28 22:12:23.850374,18.4652047347542,73.8910832786566,UPI,2024-12-28 23:14:23.850374,18.38353706834589,73.8052017558173,330.35006937413135
2025-01-18 01:30:23.850374,18.623908838976615,73.88258836264974,Cash,2025-01-18 01:42:23.850374,18.583929869662796,73.86532023721112,122.83732107938411
2024-12-27 16:27:23.850374,18.580341034276238,73.93419201248074,Cash,2024-12-27 17:24:23.850374,18.527108293747542,73.89062031146507,262.78002062893876
2025-01-03 03:50:23.850374,18.59139646314135,73.81928197116612,UPI,2025-01-03 05:19:23.850374,18.520386608018185,73.87829233802684,342.76578699472884
2025-01-16 09:56:23.850374,18.485460364683135,73.9900585499213,Wallet,2025-01-16 10:34:23.850374,18.447354127880985,74.06074215428407,225.95447926631076
2025-01-02 15:46:23.850374,18.572509449945944,73.87349663934732,Card,2025-01-02 16:55:23.850374,18.531877744080308,73.912536127755,259.1390896220836
2024-12-24 05:27:23.850374,18.569506531073216,73.79503153954579,Cash,2024-12-24 06:21:23.850374,18.530780206985174,73.89306351355135,304.60756108593773
2025-01-13 01:20:23.850374,18.628295274759708,73.87142497874477,Cash,2025-01-13 02:02:23.850374,18.696892536162583,73.94153640361098,272.731512873117
2025-01-22 05:26:23.850374,18.494726068147497,73.86115538110751,UPI,2025-01-22 05:51:23.850374,18.493759353846023,73.82243103237043,159.19454073647162
2025-01-21 15:15:23.850374,18.60176366724207,73.88705032196167,Cash,2025-01-21 16:43:23.850374,18.524667109690057,73.97001244179678,370.6557962763412
2024-12-26 01:53:23.850374,18.46333233230345,73.95505265306969,UPI,2024-12-26 03:00:23.850374,18.397190151430948,73.89961862693211,306.63521076716637
2025-01-05 15:02:23.850374,18.433214843536124,73.87980858460644,UPI,2025-01-05 16:12:23.850374,18.468915917107545,73.88092385252163,234.93541718616342
2024-12-30 20:19:23.850374,18.483695244682476,73.83083225535462,Wallet,2024-12-30 20:52:23.850374,18.479731801958323,73.87077970896898,173.24706997435493
2025-01-05 03:44:23.850374,18.562233046367712,73.75201518693504,Cash,2025-01-05 04:17:23.850374,18.52443004095736,73.6562227426192,261.7985652550959
2025-01-11 01:41:23.850374,18.519358730290286,73.8132486750575,Card,2025-01-11 02:10:23.850374,18.47839339317553,73.81257233571404,155.35230140582368
2024-12-24 13:59:23.850374,18.43172718521893,73.79059050571254,UPI,2024-12-24 14:36:23.850374,18.44378888250953,73.72439242253836,222.67657044724362
2025-01-05 10:17:23.850374,18.503111357816408,73.75086783327481,Cash,2025-01-05 11:18:23.850374,18.52494049790074,73.8353636326826,296.5738743859613
2025-01-16 20:32:23.850374,18.506764415555693,73.89240937296785,Cash,2025-01-16 21:11:23.850374,18.569185939291653,73.95918207816544,244.2949477202186
2024-12-29 15:33:23.850374,18.461170371890876,73.9147416171353,UPI,2024-12-29 17:00:23.850374,18.415865257134847,73.88382717501057,299.711168649638
2025-01-12 19:23:23.850374,18.54413812339641,73.95720809683714,Card,2025-01-12 20:23:23.850374,18.524741470562905,74.02900723840526,271.25357620109264
2024-12-24 03:03:23.850374,18.46026602772369,73.91643300863367,Cash,2024-12-24 03:22:23.850374,18.549522728009286,73.94160308117364,219.43219784720728
2025-01-09 13:17:23.850374,18.49771195057315,73.9480773419863,Cash,2025-01-09 14:14:23.850374,18.51356662954373,74.00768988508258,246.40059593640106
2024-12-29 07:50:23.850374,18.47181962165728,73.8495477289451,Wallet,2024-12-29 08:46:23.850374,18.384609896853263,73.87274291751761,290.09481192219414
2024-12-25 10:46:23.850374,18.54110709563505,73.88258216163922,Card,2024-12-25 11:12:23.850374,18.44694475911694,73.79453000037307,273.3779267198287
2025-01-08 12:30:23.850374,18.42451479092628,73.78933816586371,Cash,2025-01-08 13:43:23.850374,18.396182786710256,73.7491714141992,251.8348536600304
2025-01-18 01:21:23.850374,18.41278173397844,73.90680875212318,Cash,2025-01-18 02:39:23.850374,18.396668804434672,73.81601249789797,327.80801247742255
2025-01-17 18:13:23.850374,18.59658837323466,73.78130077426715,UPI,2025-01-17 18:47:23.850374,18.57572407460784,73.69046544304403,238.9680979598491
2025-01-12 15:54:23.850374,18.615695016891873,73.9703477890261,UPI,2025-01-12 16:10:23.850374,18.715636863535153,74.0658422703314,257.9127473783471
2025-01-12 10:40:23.850374,18.61460121411377,73.90610398863632,UPI,2025-01-12 11:19:23.850374,18.703138002788588,73.90343172285432,248.5139515190131
2025-01-22 15:24:23.850374,18.57422411266774,73.75000297874273,UPI,2025-01-22 16:38:23.850374,18.492905090858745,73.72166677114268,311.39803050526234
2025-01-12 00:40:23.850374,18.438816765795472,73.88975275955822,UPI,2025-01-12 01:07:23.850374,18.417215544804577,73.97634321591507,230.7171422460221
2025-01-10 07:01:23.850374,18.599556081493265,73.87217932651708,Cash,2025-01-10 08:11:23.850374,18.56527059648576,73.91086538013693,253.4645787502585
2025-01-14 04:16:23.850374,18.628555865304108,73.99127992770333,UPI,2025-01-14 05:00:23.850374,18.544915911904862,74.00584818835897,249.0080358317564
2024-12-26 18:38:23.850374,18.607705533746977,73.79621742841071,Cash,2024-12-26 19:37:23.850374,18.52114118239877,73.74862215002497,294.96963006067796
2024-12-29 08:00:23.850374,18.443767133470743,73.97076142102618,UPI,2024-12-29 08:24:23.850374,18.468923035467927,74.05795222680925,224.4890289748317
2025-01-07 21:04:23.850374,18.52656247869055,73.79623135001545,UPI,2025-01-07 21:16:23.850374,18.484561287896653,73.78286550217992,126.85846653232488
2025-01-16 16:22:23.850374,18.497818633658795,73.9067858019221,Cash,2025-01-16 17:09:23.850374,18.446159237523812,73.96183689137717,253.16907253721942
2025-01-09 22:10:23.850374,18.615635523269408,73.8931362138447,Cash,2025-01-09 23:09:23.850374,18.621579630826268,73.96503127169116,270.246003374725
2025-01-15 21:54:23.850374,18.538416405740588,73.86897055912962,UPI,2025-01-15 23:10:23.850374,18.48363072348804,73.8506825033636,272.6656235052358
2024-12-27 02:12:23.850374,18.43553796574533,73.90033850399541,Cash,2024-12-27 02:34:23.850374,18.4921476436515,73.96681320389409,204.45718068808205
2025-01-07 18:42:23.850374,18.4626633147585,73.79650488857587,Cash,2025-01-07 20:02:23.850374,18.46901677852228,73.88006890856369,329.3953494907967
2025-01-01 19:04:23.850374,18.432714677827622,73.83736066330036,Cash,2025-01-01 20:20:23.850374,18.370352098179772,73.76694678575718,331.5611562184394
2025-01-05 17:34:23.850374,18.531145041380668,73.78327266362756,UPI,2025-01-05 18:29:23.850374,18.53800397544414,73.81502293573801,212.80471013678
2025-01-16 22:16:23.850374,18.430349596279513,73.96975860225729,Card,2025-01-16 23:31:23.850374,18.506164574358234,74.05638950287164,346.3452046199116
2024-12-25 13:50:23.850374,18.423605142636358,73.93278573902732,Card,2024-12-25 15:16:23.850374,18.448454624194547,73.93208875015203,262.9893637640548
2025-01-04 20:20:23.850374,18.539386641935927,73.95804158532654,Cash,2025-01-04 21:49:23.850374,18.536476096232366,74.04266679612074,336.8663567178312
2025-01-14 01:08:23.850374,18.5791820432381,73.92285732897793,UPI,2025-01-14 01:23:23.850374,18.63643002444904,73.87398990044838,177.65546077806192
2024-12-28 10:29:23.850374,18.52996485974974,73.79906486651576,UPI,2024-12-28 11:26:23.850374,18.45355767685515,73.76173101803752,279.4084939892059
2025-01-18 11:35:23.850374,18.560203045575264,73.90926472030283,UPI,2025-01-18 12:27:23.850374,18.567651934270522,73.9869438201269,252.47954299030502
2024-12-31 21:35:23.850374,18.619512130118107,73.77845924634599,Cash,2024-12-31 22:48:23.850374,18.67168811083196,73.71862004942633,309.5251612144694
2025-01-17 10:42:23.850374,18.47355245955061,73.76845670010056,UPI,2025-01-17 11:05:23.850374,18.564662553011146,73.86568946475504,265.7094323046577
2025-01-03 10:12:23.850374,18.421365817808255,73.88724125024784,Cash,2025-01-03 11:09:23.850374,18.37589083430181,73.87699912862712,227.2919952697679
2025-01-04 15:58:23.850374,18.597924672773463,73.98726029494709,UPI,2025-01-04 17:19:23.850374,18.512555596859325,74.06420863092812,368.8233115638596
2025-01-08 01:11:23.850374,18.582873085660115,73.7581376365161,Card,2025-01-08 02:28:23.850374,18.61014956784639,73.67142477195873,330.36862251335236
2025-01-18 19:26:23.850374,18.602981459353064,73.97614439919151,Card,2025-01-18 20:07:23.850374,18.55274201321612,73.90130758580385,247.1856087522524
2025-01-04 12:19:23.850374,18.525302800542672,73.93182904905134,UPI,2025-01-04 12:33:23.850374,18.592211309851844,73.95798024121247,173.94100453780248
2025-01-11 17:54:23.850374,18.503214485457622,73.9654278078432,UPI,2025-01-11 18:17:23.850374,18.42420374136606,74.0230158617046,226.8009481057218
2025-01-12 02:46:23.850374,18.54568670313012,73.77345001637642,UPI,2025-01-12 03:54:23.850374,18.63352944636403,73.76476235433725,297.35284451476485
2025-01-06 06:10:23.850374,18.44745013242672,73.85026687988953,UPI,2025-01-06 07:21:23.850374,18.51901303167056,73.88477240774802,305.966292469002
2025-01-05 06:19:23.850374,18.46166664168026,73.94114656598758,Cash,2025-01-05 06:55:23.850374,18.528936370413078,73.92994531666115,205.81869551512577
2025-01-20 11:54:23.850374,18.41007613366149,73.83556158900184,Cash,2025-01-20 13:01:23.850374,18.462256105898025,73.83959839176399,251.9915461256178
2024-12-27 23:54:23.850374,18.58466128294539,73.76144459790787,UPI,2024-12-28 01:02:23.850374,18.64894057963571,73.68559307527687,315.4609014647945
2025-01-19 23:19:23.850374,18.49815331467982,73.95787332129761,Cash,2025-01-20 00:23:23.850374,18.594928608169063,73.91064944154184,323.41205048532333
2025-01-18 18:20:23.850374,18.523416798037086,73.89589446103197,UPI,2025-01-18 19:32:23.850374,18.584904062821273,73.890710473074,281.1580258396424
2025-01-11 13:05:23.850374,18.458385687742297,73.77885501225539,UPI,2025-01-11 13:31:23.850374,18.389799881399504,73.73702690837972,206.2736796521081
2024-12-26 10:50:23.850374,18.572309528559643,73.91776881525418,UPI,2024-12-26 11:55:23.850374,18.523944542106587,73.88768239471239,259.21216900772373
2025-01-11 14:46:23.850374,18.464249615038632,73.7703495852336,UPI,2025-01-11 15:26:23.850374,18.5623750651826,73.86686235158902,316.19489753330123
2025-01-01 18:44:23.850374,18.54836727114884,73.87237425077504,UPI,2025-01-01 19:46:23.850374,18.530284979504945,73.9120712112616,241.50010231777827
2025-01-17 22:24:23.850374,18.41614992098062,73.74964985488907,Cash,2025-01-17 23:38:23.850374,18.418022302320086,73.82575504285462,299.7126063855966
2025-01-01 09:13:23.850374,18.628223153792717,73.77061036865126,Card,2025-01-01 10:25:23.850374,18.728206602983153,73.75155436794947,321.868555646016
2025-01-14 19:22:23.850374,18.43400777117463,73.78196472895955,Card,2025-01-14 20:32:23.850374,18.465241978227226,73.76407111691671,231.97318239106232
2025-01-18 07:30:23.850374,18.614520676806222,73.96726581312659,Cash,2025-01-18 08:52:23.850374,18.564093011443937,73.90569583413372,317.09467643259353
2025-01-14 00:51:23.850374,18.495033085585984,73.79226748873538,Cash,2025-01-14 01:43:23.850374,18.39975364103766,73.80442043860705,276.04065956090614
2025-01-13 00:16:23.850374,18.622143771128144,73.75318288616802,UPI,2025-01-13 01:36:23.850374,18.618149948419738,73.81527209576784,301.15251777564595
2025-01-14 21:06:23.850374,18.496994156084565,73.7621193140591,UPI,2025-01-14 21:34:23.850374,18.544655858980533,73.82698616191193,212.95797346349605
2025-01-01 11:17:23.850374,18.419935679056806,73.77041991410238,Cash,2025-01-01 11:32:23.850374,18.484466545351584,73.76116653915014,163.48910761560316
2025-01-19 14:41:23.850374,18.512261626667787,73.82664104247553,UPI,2025-01-19 16:10:23.850374,18.473218194144376,73.82072081023351,272.90212995894484
2025-01-10 20:45:23.850374,18.49616451131581,73.96630352347594,UPI,2025-01-10 21:13:23.850374,18.57590416811516,73.89743003619633,239.13158212446504
2025-01-08 09:56:23.850374,18.602156333016502,73.99339054094473,UPI,2025-01-08 11:06:23.850374,18.538890255120048,73.94309717832941,298.7358800764307
2024-12-28 08:41:23.850374,18.62253719909002,73.78516272127386,Wallet,2024-12-28 09:40:23.850374,18.671826252740438,73.75750193604802,246.18067935762937
2025-01-04 17:13:23.850374,18.447318761117486,73.8285505494475,UPI,2025-01-04 18:20:23.850374,18.500809384404583,73.90967362929297,320.56302482251044
2025-01-04 12:31:23.850374,18.433171717414144,73.77361682397748,Cash,2025-01-04 13:31:23.850374,18.45775206197626,73.69515674793988,269.6452475559394
2025-01-14 23:50:23.850374,18.46342705987549,73.78067439941881,UPI,2025-01-15 00:48:23.850374,18.419312886964203,73.79199159020999,223.92274989972012
2025-01-19 09:35:23.850374,18.48894835847361,73.77327324488576,Cash,2025-01-19 09:59:23.850374,18.532954041966516,73.70950893606312,207.0250398071476
2024-12-27 20:39:23.850374,18.493422468436876,73.99708073095572,Cash,2024-12-27 21:13:23.850374,18.42209734204864,73.93381663043385,238.36316068270241
2025-01-22 07:10:23.850374,18.43734699672981,73.79587845465144,UPI,2025-01-22 07:53:23.850374,18.432402126607542,73.84225154453048,193.06867084073485
2024-12-29 06:55:23.850374,18.587108375055397,73.77579102050713,Cash,2024-12-29 07:05:23.850374,18.637931679054386,73.72587431161055,155.3818989421362
2025-01-14 22:04:23.850374,18.45684610992069,73.81610087446786,UPI,2025-01-14 23:11:23.850374,18.543256372178664,73.77401363986252,309.02209634701114
2025-01-19 15:17:23.850374,18.508093953568313,73.77149917520828,UPI,2025-01-19 15:31:23.850374,18.56098819924588,73.70945272421393,193.92544286194112
2024-12-29 16:48:23.850374,18.470650218908546,73.76333906288909,Wallet,2024-12-29 18:07:23.850374,18.38233969244889,73.7981896957042,343.2865212056347
2025-01-17 13:18:23.850374,18.58533744306426,73.93834008069673,Cash,2025-01-17 14:36:23.850374,18.579385366959468,74.00063470066716,287.81339114951106
2024-12-31 09:13:23.850374,18.53382787790137,73.95455419746166,Card,2024-12-31 09:58:23.850374,18.553631986804707,73.89025800847111,234.22841157255982
2024-12-30 00:19:23.850374,18.424123745775756,73.86476751172376,UPI,2024-12-30 00:39:23.850374,18.332896832986968,73.92856906245841,242.17515823443804
2025-01-12 17:47:23.850374,18.465967233513847,73.9121615939456,Cash,2025-01-12 18:47:23.850374,18.48449000811085,73.8346916166866,283.57196285491614
2025-01-15 11:22:23.850374,18.48845062339696,73.81472128691281,Cash,2025-01-15 11:35:23.850374,18.42069857488467,73.90029470784278,225.75354935571053
2024-12-29 20:01:23.850374,18.57440881456264,73.86202966397161,Cash,2024-12-29 20:11:23.850374,18.57454912233493,73.78109798514745,170.40310069308492
2025-01-12 13:32:23.850374,18.419385769315106,73.79675134469474,UPI,2025-01-12 14:58:23.850374,18.451085885540476,73.86158561611006,326.18882939731304
2025-01-01 15:52:23.850374,18.594034666737862,73.98359920078342,Card,2025-01-01 16:24:23.850374,18.53769076555235,74.01404672671202,207.06288456265185
2025-01-05 11:49:23.850374,18.42231368938118,73.99191058633683,UPI,2025-01-05 13:08:23.850374,18.35890817405236,74.07569113975062,340.20356860332515
2025-01-11 21:30:23.850374,18.46811556833555,73.86219389539635,Cash,2025-01-11 21:49:23.850374,18.477962901845157,73.87172302006975,97.1580306524454
2025-01-15 21:54:23.850374,18.60183349105199,73.950503025526,Card,2025-01-15 22:38:23.850374,18.54484484858129,73.9758841540803,214.82038946660614
2025-01-02 10:41:23.850374,18.58699704615681,73.97689669862066,Cash,2025-01-02 11:38:23.850374,18.515109471695354,74.01030435184222,275.0110321111124
2024-12-29 23:50:23.850374,18.61090113358257,73.84561010045,Card,2024-12-30 00:04:23.850374,18.58636054131379,73.80322482940053,138.75141648101484
2025-01-10 15:54:23.850374,18.62025733942707,73.98571643098356,Cash,2025-01-10 16:15:23.850374,18.70757907571701,74.04741901721209,241.45466344114539
2024-12-27 16:18:23.850374,18.608831961423864,73.95656693545237,UPI,2024-12-27 17:12:23.850374,18.55039185024793,74.00993501933273,266.5596461979989
2025-01-01 08:51:23.850374,18.473834217320952,73.87029916896871,Cash,2025-01-01 10:14:23.850374,18.438837268078206,73.90875953238162,279.1742732001956
2025-01-06 16:30:23.850374,18.48872010115171,73.76470622455693,Card,2025-01-06 16:55:23.850374,18.557959364969836,73.73101984366653,194.93190915191727
2024-12-24 05:12:23.850374,18.553437050674567,73.86080970234937,Cash,2024-12-24 06:21:23.850374,18.474315269694507,73.93628979405436,339.56958256818365
2024-12-29 08:26:23.850374,18.495636578729222,73.80885024435473,Cash,2024-12-29 09:39:23.850374,18.583735656547837,73.87087733270616,335.88780680980625
2025-01-22 01:35:23.850374,18.577594699627966,73.97001498024366,UPI,2025-01-22 01:52:23.850374,18.6741309987652,73.94899179829261,211.40502571773058
2025-01-12 21:37:23.850374,18.440522363256765,73.82672895580905,Cash,2025-01-12 22:46:23.850374,18.4832871014366,73.84975534763457,252.59500418139461
2025-01-17 18:37:23.850374,18.62758497194337,73.91274401479812,Cash,2025-01-17 19:29:23.850374,18.667771061469242,73.96676014901513,236.18084401342134
2024-12-23 18:14:23.850374,18.528244058316467,73.93271320578921,Cash,2024-12-23 19:35:23.850374,18.50524489765868,73.97760684088627,287.39408652536025
2025-01-11 11:43:23.850374,18.58430275569622,73.95167702731516,Cash,2025-01-11 13:01:23.850374,18.518648678405775,73.90299515033402,308.0583145253602
2024-12-25 16:17:23.850374,18.477561219193348,73.76126359140632,UPI,2024-12-25 17:42:23.850374,18.535222217593812,73.84070523592365,353.7719088743668
2025-01-09 11:05:23.850374,18.600266004329075,73.9608838247247,Card,2025-01-09 12:33:23.850374,18.57070547134676,73.97494621749324,262.05538082060946
2024-12-31 15:19:23.850374,18.579395603379393,73.87318552868109,UPI,2024-12-31 16:36:23.850374,18.53916783926592,73.96222896911591,332.71289221411547
2025-01-08 02:50:23.850374,18.51206558595727,73.97933448668972,Cash,2025-01-08 04:05:23.850374,18.476607455344688,73.9065221689969,316.4371222973346
2024-12-26 14:10:23.850374,18.515789912664893,73.80360210806295,UPI,2024-12-26 14:35:23.850374,18.500077123372883,73.72817790325712,200.2908750165953
2025-01-14 03:15:23.850374,18.424304630162617,73.98972411242313,UPI,2025-01-14 03:51:23.850374,18.50365366404139,74.04300333368252,256.100484202773
2024-12-24 23:24:23.850374,18.513092420982154,73.7777880459404,UPI,2024-12-25 00:38:23.850374,18.607814256942003,73.7688276751207,323.8199233561361
2025-01-08 21:44:23.850374,18.54981412294619,73.88537345560208,UPI,2025-01-08 23:11:23.850374,18.55633700069522,73.97926525508942,345.7272360509414
2025-01-16 09:19:23.850374,18.51867654014989,73.87868216438511,UPI,2025-01-16 09:48:23.850374,18.592991360682664,73.83997610446471,218.0105321854829
2025-01-08 16:48:23.850374,18.416201019873295,73.89276591402313,UPI,2025-01-08 17:40:23.850374,18.37423497448816,73.93724161229004,232.8058134730168
2024-12-29 10:57:23.850374,18.491132942535938,73.90911855443396,UPI,2024-12-29 12:09:23.850374,18.457357387222814,73.9116019386585,233.52089907847423
2025-01-21 10:11:23.850374,18.468018551298282,73.80119888715336,UPI,2025-01-21 11:06:23.850374,18.466444226018147,73.87967387471782,267.3951156100162
2025-01-11 18:25:23.850374,18.417750673954053,73.76429077880297,Card,2025-01-11 19:27:23.850374,18.41212979129059,73.69062855125348,271.0662690194509
2025-01-03 17:03:23.850374,18.614609047015364,73.95015053875183,Cash,2025-01-03 18:13:23.850374,18.57740570954163,73.94990550513702,244.20460488941416
2025-01-12 03:46:23.850374,18.6208514458652,73.96093471136237,Card,2025-01-12 05:08:23.850374,18.702392998772453,73.87487282198745,364.0410170783485
2025-01-18 12:29:23.850374,18.420209897100037,73.98492071584599,Card,2025-01-18 13:32:23.850374,18.40004407144578,73.9735897372892,204.02665600342758
2025-01-13 14:34:23.850374,18.489249124808314,73.91945030691902,Wallet,2025-01-13 15:14:23.850374,18.393555390581746,73.97747044001007,277.6088570974655
2024-12-31 16:41:23.850374,18.43260710599534,73.90406728426564,UPI,2024-12-31 17:20:23.850374,18.500677885558495,73.86997058100043,226.46797579177667
2024-12-26 07:59:23.850374,18.42301496635689,73.99203252097439,Cash,2024-12-26 09:24:23.850374,18.449323072339887,74.04215754119288,293.67569950075796
2025-01-12 16:58:23.850374,18.59282342122262,73.84501111099831,UPI,2025-01-12 17:39:23.850374,18.59898197833731,73.80496116044505,195.50892670223044
2025-01-05 22:49:23.850374,18.440370271010664,73.962262293636,Card,2025-01-05 23:43:23.850374,18.49541915189983,73.89037287561126,278.8377776186248
2025-01-13 22:41:23.850374,18.46918426034371,73.79342255523405,Wallet,2025-01-14 00:00:23.850374,18.515781956293345,73.77319261174448,281.5920023674901
2024-12-31 11:54:23.850374,18.602798859786557,73.78904834703903,Card,2024-12-31 13:03:23.850374,18.567292212915728,73.70594315797801,309.1543558653722
2025-01-22 13:22:23.850374,18.468519605981307,73.9865780448069,UPI,2025-01-22 14:09:23.850374,18.421447359189536,73.96470648373982,207.8836270102773
2025-01-02 14:18:23.850374,18.455733495617096,73.84262168649123,UPI,2025-01-02 15:41:23.850374,18.530741556568405,73.80579944250714,319.71891149215827
2025-01-11 07:13:23.850374,18.47427029490162,73.80132509384453,Cash,2025-01-11 07:31:23.850374,18.471887257384306,73.79263710353108,102.8852152473299
2025-01-12 15:10:23.850374,18.6170708486187,73.75908420015453,Card,2025-01-12 15:48:23.850374,18.61791437254278,73.82911242835841,213.1971077528403
2025-01-03 16:56:23.850374,18.50132863832544,73.82340703938802,UPI,2025-01-03 18:03:23.850374,18.59308611718558,73.8878241647068,337.66673924677053
2025-01-12 00:45:23.850374,18.604231181078084,73.78252044908375,Card,2025-01-12 01:03:23.850374,18.587454738377854,73.77204403591018,111.16081492340263
2025-01-16 19:10:23.850374,18.493634444235123,73.87789549763339,UPI,2025-01-16 19:36:23.850374,18.442371572772817,73.91305720352848,178.54467602117518
2025-01-20 13:56:23.850374,18.50265803434767,73.8523038622037,Card,2025-01-20 15:26:23.850374,18.553414746583897,73.93355856421577,367.57124320201984
2025-01-17 20:07:23.850374,18.631149952221413,73.84427677701187,UPI,2025-01-17 21:19:23.850374,18.722763314706786,73.92097582854656,350.69033782214444
2025-01-12 07:58:23.850374,18.484651402333515,73.9095434325156,UPI,2025-01-12 09:14:23.850374,18.540710100676524,73.81624034610164,354.70747222243835
2024-12-26 18:44:23.850374,18.426241904622476,73.97372743463418,Cash,2024-12-26 18:57:23.850374,18.467449495884555,73.93834624303021,144.63685873122895
2025-01-14 13:02:23.850374,18.462863467702668,73.97846126931658,Card,2025-01-14 14:00:23.850374,18.53115345356179,74.04255250501,291.18628662402904
2025-01-04 08:49:23.850374,18.59056406241301,73.95282539664349,UPI,2025-01-04 10:18:23.850374,18.591437686727215,73.97359091885377,254.36139226988038
2024-12-26 03:37:23.850374,18.473957077212912,73.94214099491141,Cash,2024-12-26 04:15:23.850374,18.541732075748982,73.87232773254057,248.41420516590532
2024-12-24 04:51:23.850374,18.624189927074422,73.7771385391248,Card,2024-12-24 05:21:23.850374,18.716896292410915,73.7162032608696,254.64176834361012
2024-12-30 08:48:23.850374,18.542720519576324,73.86605551974618,UPI,2024-12-30 09:42:23.850374,18.487515593325195,73.79893076049792,277.20278245433775
2025-01-18 01:25:23.850374,18.56317404736518,73.9507320870878,Card,2025-01-18 02:09:23.850374,18.619268766480747,73.98637368371911,231.28356590426782
2024-12-30 02:07:23.850374,18.600225687421432,73.85522850775833,UPI,2024-12-30 03:26:23.850374,18.625342187797962,73.78955007646773,308.11057035973636
2024-12-26 03:25:23.850374,18.530368610568026,73.93997453991845,Cash,2024-12-26 03:59:23.850374,18.487423152028356,73.84947790442335,252.4869796043062
2024-12-26 04:44:23.850374,18.613769259696806,73.94040119330663,Wallet,2024-12-26 05:26:23.850374,18.604399992228057,73.9092826817504,173.83608910960203
2025-01-17 09:24:23.850374,18.491780659397286,73.76590034416795,Cash,2025-01-17 10:53:23.850374,18.590242382569112,73.68802154495937,402.4669761456261
